MONTHS_WORKED;HOURS_PER_WEEK;SALARY;URBAN_RURAL;SEX;AGE;SEX_BK;OCCUPATION_BK;OCCUPATION
12;48;1300000.0;1;1;13;M;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;50;1500000.0;1;0;31;F;abad;0
12;50;1500000.0;1;0;54;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;50;1500000.0;1;0;54;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;50;1500000.0;1;0;31;F;abad;0
12;50;1500000.0;1;0;31;F;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;40;700000.0;1;0;11;F;abad;0
12;30;450000.0;1;0;42;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;60;1000000.0;1;0;36;F;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;30;450000.0;1;0;42;F;abad;0
12;50;1500000.0;1;0;31;F;abad;0
12;46;4000000.0;1;1;46;M;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;30;450000.0;1;0;42;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;40;700000.0;1;0;11;F;abad;0
12;30;450000.0;1;0;42;F;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;48;1300000.0;1;0;15;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;46;4000000.0;1;1;46;M;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;30;450000.0;1;0;42;F;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;40;700000.0;1;0;11;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;50;1500000.0;1;0;31;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;48;1300000.0;1;0;15;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;48;1500000.0;1;1;27;M;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;46;4000000.0;1;1;46;M;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;46;4000000.0;1;1;46;M;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;60;2700000.0;2;1;6;M;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;46;4000000.0;1;1;46;M;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;60;2700000.0;2;1;6;M;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;40;700000.0;1;0;11;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;48;1300000.0;1;0;68;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;40;1160000.0;1;1;54;M;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;46;4000000.0;1;1;46;M;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;48;3000000.0;1;1;39;M;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;5;200000.0;1;1;67;M;abad;0
12;60;2700000.0;2;1;6;M;abad;0
12;50;1500000.0;1;0;54;F;abad;0
12;60;2700000.0;2;1;6;M;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;40;1160000.0;1;1;54;M;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;50;1500000.0;1;0;54;F;abad;0
12;48;1300000.0;1;0;15;F;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;60;1000000.0;1;0;36;F;abad;0
12;100;2900000.0;1;0;21;F;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;70;1500000.0;1;0;57;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;48;1500000.0;1;1;27;M;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;50;1500000.0;1;0;54;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;30;450000.0;1;0;42;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
12;48;3000000.0;1;0;60;F;abad;0
12;48;3000000.0;1;1;39;M;abad;0
12;50;3600000.0;1;0;80;F;abad;0
12;48;1300000.0;1;0;15;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;50;1500000.0;1;0;31;F;abad;0
12;60;1100000.0;1;1;38;M;abad;0
12;48;1300000.0;1;1;13;M;abad;0
12;48;3800000.0;1;0;42;F;abad;0
12;40;800000.0;1;0;41;F;abad;0
5;24;400000.0;1;1;57;M;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;48;2560000.0;1;1;27;M;abad;0
12;28;850000.0;1;0;72;F;abad;0
12;50;1500000.0;1;0;54;F;abad;0
12;48;1300000.0;1;0;15;F;abad;0
12;56;1000000.0;1;0;20;F;abad;0
12;60;4000000.0;1;0;11;F;abad;0
12;45;5400000.0;1;0;31;F;abogado;1
12;40;3000000.0;1;1;82;M;abogado;1
12;48;20955000.0;1;0;15;F;abogado;1
12;48;1000000.0;1;1;8;M;abogado;1
12;40;4000000.0;1;1;21;M;abogado;1
12;48;3500000.0;1;1;66;M;abogado;1
12;40;3000000.0;1;0;8;F;abogado;1
12;50;4000000.0;1;0;22;F;abogado;1
12;35;2500000.0;1;0;16;F;abogado;1
12;40;4900000.0;1;0;15;F;abogado;1
12;48;6000000.0;1;1;14;M;abogado;1
4;20;1200000.0;1;1;9;M;abogado;1
12;50;6000000.0;1;1;39;M;abogado;1
12;40;7000000.0;1;1;34;M;abogado;1
12;48;2500000.0;1;0;36;F;abogado;1
12;48;3000000.0;1;0;14;F;abogado;1
12;16;1500000.0;1;0;26;F;abogado;1
12;48;1100000.0;2;0;22;F;abogado;1
12;45;3600000.0;1;1;6;M;abogado;1
12;48;20955000.0;1;0;15;F;abogado;1
12;30;2000000.0;1;0;39;F;abogado;1
12;48;3000000.0;1;1;15;M;abogado;1
12;48;3000000.0;1;1;77;M;abogado;1
12;40;3000000.0;2;1;29;M;abogado;1
12;50;4000000.0;1;1;54;M;abogado;1
12;48;5800000.0;1;0;9;F;abogado;1
12;48;5000000.0;1;1;44;M;abogado;1
12;48;5000000.0;1;0;86;F;abogado;1
12;48;3000000.0;1;0;21;F;abogado;1
12;48;1200000.0;1;0;23;F;abogado;1
5;48;700000.0;1;0;23;F;abogado;1
12;48;6000000.0;1;1;36;M;abogado;1
12;48;1200000.0;1;0;8;F;abogado;1
12;48;2000000.0;1;0;73;F;abogado;1
12;48;4500000.0;1;1;25;M;abogado;1
12;48;6600000.0;1;1;44;M;abogado;1
12;48;2000000.0;1;1;14;M;abogado;1
12;40;2800000.0;1;0;74;F;abogado;1
6;45;2000000.0;1;1;30;M;abogado;1
12;48;2600000.0;1;0;77;F;abogado;1
12;50;2000000.0;1;1;32;M;abogado;1
1;45;2300000.0;1;0;46;F;abogado;1
12;24;2000000.0;1;0;18;F;abogado;1
12;48;2000000.0;1;1;17;M;abogado;1
12;30;5000000.0;1;1;19;M;abogado;1
12;40;12000000.0;1;0;15;F;abogado;1
8;48;4000000.0;1;0;67;F;abogado;1
12;48;10000000.0;1;0;55;F;abogado;1
12;48;1100000.0;2;0;22;F;abogado;1
12;48;1160000.0;1;0;6;F;abogado;1
12;48;1200000.0;1;0;23;F;abogado;1
12;48;5000000.0;1;0;21;F;abogado;1
12;16;1500000.0;1;0;26;F;abogado;1
12;25;2100000.0;1;1;19;M;abogado;1
12;48;2000000.0;1;1;14;M;abogado;1
12;48;9600000.0;1;0;57;F;abogado;1
12;40;1500000.0;1;1;25;M;abogado;1
12;48;5000000.0;1;0;35;F;abogado;1
12;48;1160000.0;1;0;17;F;abogado;1
3;40;2000000.0;1;0;61;F;abogado;1
12;48;1500000.0;1;0;16;F;abogado;1
5;60;1600000.0;1;1;10;M;abogado;1
12;48;10000000.0;1;0;43;F;abogado;1
12;48;5000000.0;1;0;60;F;abogado;1
12;48;4000000.0;1;0;66;F;abogado;1
12;48;2500000.0;1;0;9;F;abogado;1
12;40;1300000.0;1;0;44;F;abogado;1
5;24;5000000.0;1;0;56;F;abogado;1
12;60;2000000.0;1;0;37;F;abogado;1
12;48;1700000.0;1;0;60;F;abogado;1
12;40;500000.0;1;1;44;M;abogado;1
12;40;6000000.0;1;0;14;F;abogado;1
12;48;2600000.0;1;0;77;F;abogado;1
12;48;1100000.0;2;0;22;F;abogado;1
12;48;1500000.0;1;1;34;M;abogado;1
12;45;10000000.0;1;0;56;F;abogado;1
12;48;4000000.0;1;0;32;F;abogado;1
12;48;3000000.0;1;1;77;M;abogado;1
11;40;7000000.0;1;0;29;F;abogado;1
12;48;1100000.0;2;0;22;F;abogado;1
12;40;4600000.0;1;1;73;M;abogado;1
12;40;6960000.0;1;0;61;F;abogado;1
12;40;500000.0;1;0;48;F;abogado;1
12;48;4000000.0;1;0;72;F;abogado;1
4;24;900000.0;1;1;64;M;abogado;1
12;48;5000000.0;1;1;65;M;abogado;1
12;40;7600000.0;1;0;28;F;abogado;1
10;40;2800000.0;1;1;27;M;abogado;1
12;30;100000.0;1;0;51;F;abogado;1
12;48;3500000.0;1;0;16;F;abogado;1
12;40;2500000.0;1;0;69;F;abogado;1
12;40;1800000.0;1;1;45;M;abogado;1
12;48;3000000.0;1;0;19;F;abogado;1
12;40;3000000.0;1;0;91;F;abogado;1
5;48;700000.0;1;0;23;F;abogado;1
12;48;4000000.0;1;0;43;F;abogado;1
12;40;2000000.0;1;0;5;F;abogado;1
12;48;5000000.0;1;0;60;F;abogado;1
12;40;3000000.0;1;1;19;M;abogado;1
12;48;5800000.0;1;0;18;F;abogado;1
12;48;1300000.0;1;1;34;M;abogado;1
12;30;300000.0;1;0;11;F;abogado;1
12;48;3000000.0;1;0;19;F;abogado;1
12;48;10000000.0;1;0;43;F;abogado;1
12;45;3000000.0;1;1;35;M;abogado;1
12;48;4200000.0;1;0;38;F;abogado;1
12;48;6000000.0;1;1;39;M;abogado;1
12;40;1400000.0;1;1;81;M;abogado;1
12;48;3000000.0;1;0;21;F;abogado;1
12;57;9000000.0;1;0;24;F;abogado;1
12;40;2300000.0;1;1;28;M;abogado;1
12;40;1800000.0;2;0;62;F;abogado;1
2;4;600000.0;1;0;93;F;abogado;1
12;40;8400000.0;1;0;12;F;abogado;1
12;40;2500000.0;1;1;55;M;abogado;1
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;30;1000000.0;1;0;39;F;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;62;1000000.0;1;0;7;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
12;84;1800000.0;1;0;25;F;actor;2
12;40;1500000.0;1;1;33;M;actor;2
